subject activity variable average
8807 19 WALKING tBodyGyroMag-std() -0.0218463165461538
8808 19 WALKING tBodyGyroJerkMag-mean() -0.164699977592308
8809 19 WALKING tBodyGyroJerkMag-std() -0.271487480103846
8810 19 WALKING fBodyAcc-mean()-X -0.0299815666923077
8811 19 WALKING fBodyAcc-mean()-Y 0.169258575663077
8812 19 WALKING fBodyAcc-mean()-Z -0.104423357596154
8813 19 WALKING fBodyAcc-std()-X -0.0578820787019231
8814 19 WALKING fBodyAcc-std()-Y 0.112615077990385
8815 19 WALKING fBodyAcc-std()-Z -0.233872331063462
8816 19 WALKING fBodyAcc-meanFreq()-X -0.176447542226923
8817 19 WALKING fBodyAcc-meanFreq()-Y 0.05707673046
8818 19 WALKING fBodyAcc-meanFreq()-Z 0.351860011634615
8819 19 WALKING fBodyAccJerk-mean()-X 0.0336380997853846
8820 19 WALKING fBodyAccJerk-mean()-Y 0.0107318703980769
8821 19 WALKING fBodyAccJerk-mean()-Z -0.129367902596154
8822 19 WALKING fBodyAccJerk-std()-X 0.0908366492173077
8823 19 WALKING fBodyAccJerk-std()-Y 0.0854010732076923
8824 19 WALKING fBodyAccJerk-std()-Z -0.227829841936346
8825 19 WALKING fBodyAccJerk-meanFreq()-X -0.214787048403846
8826 19 WALKING fBodyAccJerk-meanFreq()-Y -0.388095890192308
8827 19 WALKING fBodyAccJerk-meanFreq()-Z -0.0054044236
8828 19 WALKING fBodyGyro-mean()-X 0.228142361865385
8829 19 WALKING fBodyGyro-mean()-Y -0.0973549846596154
8830 19 WALKING fBodyGyro-mean()-Z -0.01050470716
8831 19 WALKING fBodyGyro-std()-X -0.108388809533846
8832 19 WALKING fBodyGyro-std()-Y -0.133010285461538
8833 19 WALKING fBodyGyro-std()-Z -0.220271190807692
8834 19 WALKING fBodyGyro-meanFreq()-X -0.0936162175923077
8835 19 WALKING fBodyGyro-meanFreq()-Y -0.0765832364115385
8836 19 WALKING fBodyGyro-meanFreq()-Z -0.0330194535942308
8837 19 WALKING fBodyAccMag-mean() 0.0322272296217308
8838 19 WALKING fBodyAccMag-std() -0.324793406057692
8839 19 WALKING fBodyAccMag-meanFreq() 0.307394950576923
8840 19 WALKING fBodyBodyAccJerkMag-mean() 0.0730179928688462
8841 19 WALKING fBodyBodyAccJerkMag-std() -0.0222869586038462
8842 19 WALKING fBodyBodyAccJerkMag-meanFreq() 0.124998092238462
8843 19 WALKING fBodyBodyGyroMag-mean() -0.0952460452365385
8844 19 WALKING fBodyBodyGyroMag-std() -0.141598402309615
8845 19 WALKING fBodyBodyGyroMag-meanFreq() 0.174359231311538
8846 19 WALKING fBodyBodyGyroJerkMag-mean() -0.262442822846154
8847 19 WALKING fBodyBodyGyroJerkMag-std() -0.336148733
8848 19 WALKING fBodyBodyGyroJerkMag-meanFreq() 0.250382686807692
8849 19 WALKING_DOWNSTAIRS tBodyAcc-mean()-X 0.262688053871795
8850 19 WALKING_DOWNSTAIRS tBodyAcc-mean()-Y -0.0145942275069487
8851 19 WALKING_DOWNSTAIRS tBodyAcc-mean()-Z -0.133695240660974
8852 19 WALKING_DOWNSTAIRS tBodyAcc-std()-X 0.626917070512821
8853 19 WALKING_DOWNSTAIRS tBodyAcc-std()-Y 0.514816445641026
8854 19 WALKING_DOWNSTAIRS tBodyAcc-std()-Z 0.049322451025641
8855 19 WALKING_DOWNSTAIRS tGravityAcc-mean()-X 0.881940855128205
8856 19 WALKING_DOWNSTAIRS tGravityAcc-mean()-Y -0.215018042307692
8857 19 WALKING_DOWNSTAIRS tGravityAcc-mean()-Z -0.126146868942821
8858 19 WALKING_DOWNSTAIRS tGravityAcc-std()-X -0.899726139487179
8859 19 WALKING_DOWNSTAIRS tGravityAcc-std()-Y -0.917880864102564
8860 19 WALKING_DOWNSTAIRS tGravityAcc-std()-Z -0.899363131794872
8861 19 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-X 0.0730930306923077
8862 19 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Y -0.0386872111282051
8863 19 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Z -0.00955202497435897
8864 19 WALKING_DOWNSTAIRS tBodyAccJerk-std()-X 0.544273037307692
8865 19 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y 0.355306716915385
8866 19 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.0200111148717949
8867 19 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.205775427307692
8868 19 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y 0.0274707556666667
8869 19 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.163962510807692
8870 19 WALKING_DOWNSTAIRS tBodyGyro-std()-X 0.267657219333333
8871 19 WALKING_DOWNSTAIRS tBodyGyro-std()-Y 0.0483147743589744
8872 19 WALKING_DOWNSTAIRS tBodyGyro-std()-Z -0.0314083457948718
8873 19 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-X -0.0337429578461538
8874 19 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-Y -0.0394612603358974
8875 19 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-Z -0.0545565563487179
8876 19 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-X 0.179148649684615
8877 19 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Y -0.0146299196923077
8878 19 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Z 0.116646170221282
8879 19 WALKING_DOWNSTAIRS tBodyAccMag-mean() 0.644604325128205
8880 19 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.413472376589744
8881 19 WALKING_DOWNSTAIRS tGravityAccMag-mean() 0.644604325128205
8882 19 WALKING_DOWNSTAIRS tGravityAccMag-std() 0.413472376589744
8883 19 WALKING_DOWNSTAIRS tBodyAccJerkMag-mean() 0.434490400974359
8884 19 WALKING_DOWNSTAIRS tBodyAccJerkMag-std() 0.450612065720513
8885 19 WALKING_DOWNSTAIRS tBodyGyroMag-mean() 0.418004608615385
8886 19 WALKING_DOWNSTAIRS tBodyGyroMag-std() 0.237821231894872
8887 19 WALKING_DOWNSTAIRS tBodyGyroJerkMag-mean() 0.0875816618205128
8888 19 WALKING_DOWNSTAIRS tBodyGyroJerkMag-std() -0.0438985022538462
8889 19 WALKING_DOWNSTAIRS fBodyAcc-mean()-X 0.537012022051282
8890 19 WALKING_DOWNSTAIRS fBodyAcc-mean()-Y 0.494457802230769
8891 19 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z 0.110659220744872
8892 19 WALKING_DOWNSTAIRS fBodyAcc-std()-X 0.658506543333333
8893 19 WALKING_DOWNSTAIRS fBodyAcc-std()-Y 0.427928785230769
8894 19 WALKING_DOWNSTAIRS fBodyAcc-std()-Z -0.0783635041538461
8895 19 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-X -0.323137202076923
8896 19 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-Y 0.0126113511538462
8897 19 WALKING_DOWNSTAIRS fBodyAcc-meanFreq()-Z 0.293956386538462
8898 19 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-X 0.474317256051282
8899 19 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-Y 0.276716853307692
8900 19 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-Z 0.0595905768717949
8901 19 WALKING_DOWNSTAIRS fBodyAccJerk-std()-X 0.476803887476923
8902 19 WALKING_DOWNSTAIRS fBodyAccJerk-std()-Y 0.349771285415897
8903 19 WALKING_DOWNSTAIRS fBodyAccJerk-std()-Z -0.0983930104846154
8904 19 WALKING_DOWNSTAIRS fBodyAccJerk-meanFreq()-X -0.240575873128205
8905 19 WALKING_DOWNSTAIRS fBodyAccJerk-meanFreq()-Y -0.387547819487179
8906 19 WALKING_DOWNSTAIRS fBodyAccJerk-meanFreq()-Z -0.116947001820513
8907 19 WALKING_DOWNSTAIRS fBodyGyro-mean()-X 0.474962448333333
8908 19 WALKING_DOWNSTAIRS fBodyGyro-mean()-Y 0.147083143564103
8909 19 WALKING_DOWNSTAIRS fBodyGyro-mean()-Z 0.210673073192308
8910 19 WALKING_DOWNSTAIRS fBodyGyro-std()-X 0.196613286661538
8911 19 WALKING_DOWNSTAIRS fBodyGyro-std()-Y -0.028489571974359
8912 19 WALKING_DOWNSTAIRS fBodyGyro-std()-Z -0.215892226769231
8913 19 WALKING_DOWNSTAIRS fBodyGyro-meanFreq()-X -0.147027421297436
8914 19 WALKING_DOWNSTAIRS fBodyGyro-meanFreq()-Y 0.101341293433333
8915 19 WALKING_DOWNSTAIRS fBodyGyro-meanFreq()-Z 0.195664853055641
8916 19 WALKING_DOWNSTAIRS fBodyAccMag-mean() 0.586637550769231
8917 19 WALKING_DOWNSTAIRS fBodyAccMag-std() 0.0828630624102564
8918 19 WALKING_DOWNSTAIRS fBodyAccMag-meanFreq() 0.226461674461538
8919 19 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.538404846128205
8920 19 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-std() 0.316346415348718
8921 19 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.174679438294872
8922 19 WALKING_DOWNSTAIRS fBodyBodyGyroMag-mean() 0.203979764835897
8923 19 WALKING_DOWNSTAIRS fBodyBodyGyroMag-std() 0.0320366671179487
8924 19 WALKING_DOWNSTAIRS fBodyBodyGyroMag-meanFreq() 0.163417975410256
8925 19 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-mean() -0.0229045295641026
8926 19 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-std() -0.143254547512821
8927 19 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-meanFreq() 0.185185491589744
8928 19 WALKING_UPSTAIRS tBodyAcc-mean()-X 0.242118808925
8929 19 WALKING_UPSTAIRS tBodyAcc-mean()-Y -0.0303986615775
8930 19 WALKING_UPSTAIRS tBodyAcc-mean()-Z -0.151054607725
8931 19 WALKING_UPSTAIRS tBodyAcc-std()-X -0.1287420952375
8932 19 WALKING_UPSTAIRS tBodyAcc-std()-Y 0.176349922525
8933 19 WALKING_UPSTAIRS tBodyAcc-std()-Z -0.1904685504575
8934 19 WALKING_UPSTAIRS tGravityAcc-mean()-X 0.8294283725
8935 19 WALKING_UPSTAIRS tGravityAcc-mean()-Y -0.3871007085
8936 19 WALKING_UPSTAIRS tGravityAcc-mean()-Z -0.2210087627
8937 19 WALKING_UPSTAIRS tGravityAcc-std()-X -0.916495992
8938 19 WALKING_UPSTAIRS tGravityAcc-std()-Y -0.9010448505
8939 19 WALKING_UPSTAIRS tGravityAcc-std()-Z -0.83693567475
8940 19 WALKING_UPSTAIRS tBodyAccJerk-mean()-X 0.08315450836225
8941 19 WALKING_UPSTAIRS tBodyAccJerk-mean()-Y 0.056818586275
8942 19 WALKING_UPSTAIRS tBodyAccJerk-mean()-Z 0.0316681980575
8943 19 WALKING_UPSTAIRS tBodyAccJerk-std()-X -0.1742790558
8944 19 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.0128865483575
8945 19 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.4442822275
8946 19 WALKING_UPSTAIRS tBodyGyro-mean()-X 0.0388537087875
8947 19 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.134514320575
8948 19 WALKING_UPSTAIRS tBodyGyro-mean()-Z -0.000233248224999999
8949 19 WALKING_UPSTAIRS tBodyGyro-std()-X -0.4068000325
8950 19 WALKING_UPSTAIRS tBodyGyro-std()-Y -0.17263322355
8951 19 WALKING_UPSTAIRS tBodyGyro-std()-Z -0.110117174875
8952 19 WALKING_UPSTAIRS tBodyGyroJerk-mean()-X -0.1018063044
8953 19 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Y -0.0346288461475
8954 19 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Z -0.0533545875525
8955 19 WALKING_UPSTAIRS tBodyGyroJerk-std()-X -0.23937641116
8956 19 WALKING_UPSTAIRS tBodyGyroJerk-std()-Y -0.49212221875
8957 19 WALKING_UPSTAIRS tBodyGyroJerk-std()-Z -0.3754149830025
8958 19 WALKING_UPSTAIRS tBodyAccMag-mean() 0.01738119347275
8959 19 WALKING_UPSTAIRS tBodyAccMag-std() -0.177666828025
8960 19 WALKING_UPSTAIRS tGravityAccMag-mean() 0.01738119347275
8961 19 WALKING_UPSTAIRS tGravityAccMag-std() -0.177666828025
8962 19 WALKING_UPSTAIRS tBodyAccJerkMag-mean() -0.114189605875
8963 19 WALKING_UPSTAIRS tBodyAccJerkMag-std() -0.284060693125
8964 19 WALKING_UPSTAIRS tBodyGyroMag-mean() -0.06161577145
8965 19 WALKING_UPSTAIRS tBodyGyroMag-std() -0.26440144275
8966 19 WALKING_UPSTAIRS tBodyGyroJerkMag-mean() -0.372790526575
8967 19 WALKING_UPSTAIRS tBodyGyroJerkMag-std() -0.50740029025
8968 19 WALKING_UPSTAIRS fBodyAcc-mean()-X -0.15687949467775
8969 19 WALKING_UPSTAIRS fBodyAcc-mean()-Y 0.111818164225
8970 19 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.2196444734075
8971 19 WALKING_UPSTAIRS fBodyAcc-std()-X -0.11993477534
8972 19 WALKING_UPSTAIRS fBodyAcc-std()-Y 0.13255758081125
8973 19 WALKING_UPSTAIRS fBodyAcc-std()-Z -0.2399806950525
8974 19 WALKING_UPSTAIRS fBodyAcc-meanFreq()-X -0.344101732195
8975 19 WALKING_UPSTAIRS fBodyAcc-meanFreq()-Y 0.01976741622
8976 19 WALKING_UPSTAIRS fBodyAcc-meanFreq()-Z 0.0488512923725
8977 19 WALKING_UPSTAIRS fBodyAccJerk-mean()-X -0.2053226461925
8978 19 WALKING_UPSTAIRS fBodyAccJerk-mean()-Y -0.073928372175
8979 19 WALKING_UPSTAIRS fBodyAccJerk-mean()-Z -0.3806571232
8980 19 WALKING_UPSTAIRS fBodyAccJerk-std()-X -0.2172651781
8981 19 WALKING_UPSTAIRS fBodyAccJerk-std()-Y -0.0131695876025
8982 19 WALKING_UPSTAIRS fBodyAccJerk-std()-Z -0.50771620575
8983 19 WALKING_UPSTAIRS fBodyAccJerk-meanFreq()-X -0.273942744225
8984 19 WALKING_UPSTAIRS fBodyAccJerk-meanFreq()-Y -0.364347950525
8985 19 WALKING_UPSTAIRS fBodyAccJerk-meanFreq()-Z -0.187567271425
8986 19 WALKING_UPSTAIRS fBodyGyro-mean()-X -0.194485509535
8987 19 WALKING_UPSTAIRS fBodyGyro-mean()-Y -0.2254218170275
8988 19 WALKING_UPSTAIRS fBodyGyro-mean()-Z -0.06612935167
8989 19 WALKING_UPSTAIRS fBodyGyro-std()-X -0.4775147465
8990 19 WALKING_UPSTAIRS fBodyGyro-std()-Y -0.149925160355
8991 19 WALKING_UPSTAIRS fBodyGyro-std()-Z -0.207498123525
8992 19 WALKING_UPSTAIRS fBodyGyro-meanFreq()-X 0.0111728554515
8993 19 WALKING_UPSTAIRS fBodyGyro-meanFreq()-Y -0.191499705925
8994 19 WALKING_UPSTAIRS fBodyGyro-meanFreq()-Z -0.15202952495
8995 19 WALKING_UPSTAIRS fBodyAccMag-mean() -0.07962876322
8996 19 WALKING_UPSTAIRS fBodyAccMag-std() -0.368253499
8997 19 WALKING_UPSTAIRS fBodyAccMag-meanFreq() 0.1670048042575
8998 19 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.187391317015
8999 19 WALKING_UPSTAIRS fBodyBodyAccJerkMag-std() -0.43467125
9000 19 WALKING_UPSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.296851347275
9001 19 WALKING_UPSTAIRS fBodyBodyGyroMag-mean() -0.28884026785
9002 19 WALKING_UPSTAIRS fBodyBodyGyroMag-std() -0.3771327525
9003 19 WALKING_UPSTAIRS fBodyBodyGyroMag-meanFreq() 0.0750700310425
9004 19 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-mean() -0.4771839145
9005 19 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-std() -0.58828966075
9006 19 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-meanFreq() 0.260346441375
9007 20 LAYING tBodyAcc-mean()-X 0.239507882205882
9008 20 LAYING tBodyAcc-mean()-Y -0.0144406281132353
9009 20 LAYING tBodyAcc-mean()-Z -0.104274322538235
9010 20 LAYING tBodyAcc-std()-X -0.962249114705882
9011 20 LAYING tBodyAcc-std()-Y -0.964098180294118
9012 20 LAYING tBodyAcc-std()-Z -0.972571998382353
9013 20 LAYING tGravityAcc-mean()-X -0.472431415573529
9014 20 LAYING tGravityAcc-mean()-Y 0.864882956617647
9015 20 LAYING tGravityAcc-mean()-Z 0.477573305
9016 20 LAYING tGravityAcc-std()-X -0.928674215147059
9017 20 LAYING tGravityAcc-std()-Y -0.976018476911765
9018 20 LAYING tGravityAcc-std()-Z -0.9765185525
9019 20 LAYING tBodyAccJerk-mean()-X 0.0892716006470588
9020 20 LAYING tBodyAccJerk-mean()-Y 0.00110822495382353
9021 20 LAYING tBodyAccJerk-mean()-Z -0.00309891846569118
9022 20 LAYING tBodyAccJerk-std()-X -0.984270728235294
9023 20 LAYING tBodyAccJerk-std()-Y -0.977002606764706
9024 20 LAYING tBodyAccJerk-std()-Z -0.984989224117647
9025 20 LAYING tBodyGyro-mean()-X -0.0231760616308824
9026 20 LAYING tBodyGyro-mean()-Y -0.0954899626029412
9027 20 LAYING tBodyGyro-mean()-Z 0.123680209926471
9028 20 LAYING tBodyGyro-std()-X -0.984477414264706
9029 20 LAYING tBodyGyro-std()-Y -0.972941910294118
9030 20 LAYING tBodyGyro-std()-Z -0.972409893529412
9031 20 LAYING tBodyGyroJerk-mean()-X -0.0995033069117647
9032 20 LAYING tBodyGyroJerk-mean()-Y -0.038776298
9033 20 LAYING tBodyGyroJerk-mean()-Z -0.0610028293088235
9034 20 LAYING tBodyGyroJerk-std()-X -0.989283577352941
9035 20 LAYING tBodyGyroJerk-std()-Y -0.981540062058823
9036 20 LAYING tBodyGyroJerk-std()-Z -0.986670534411765
9037 20 LAYING tBodyAccMag-mean() -0.960743126176471
9038 20 LAYING tBodyAccMag-std() -0.939489444558824
9039 20 LAYING tGravityAccMag-mean() -0.960743126176471
9040 20 LAYING tGravityAccMag-std() -0.939489444558824
9041 20 LAYING tBodyAccJerkMag-mean() -0.984670073823529
9042 20 LAYING tBodyAccJerkMag-std() -0.980161687058824
9043 20 LAYING tBodyGyroMag-mean() -0.9604473725
9044 20 LAYING tBodyGyroMag-std() -0.962153597941176
9045 20 LAYING tBodyGyroJerkMag-mean() -0.986749500882353
9046 20 LAYING tBodyGyroJerkMag-std() -0.981079301617647
9047 20 LAYING fBodyAcc-mean()-X -0.965728781617647
9048 20 LAYING fBodyAcc-mean()-Y -0.965595958382353
9049 20 LAYING fBodyAcc-mean()-Z -0.976392651323529
9050 20 LAYING fBodyAcc-std()-X -0.960997907205882
9051 20 LAYING fBodyAcc-std()-Y -0.964960988382353
9052 20 LAYING fBodyAcc-std()-Z -0.971901324705882
9053 20 LAYING fBodyAcc-meanFreq()-X -0.213034275557353
9054 20 LAYING fBodyAcc-meanFreq()-Y 0.274452420529412
9055 20 LAYING fBodyAcc-meanFreq()-Z 0.276898539791176
9056 20 LAYING fBodyAccJerk-mean()-X -0.983889985147059
9057 20 LAYING fBodyAccJerk-mean()-Y -0.9772207075
9058 20 LAYING fBodyAccJerk-mean()-Z -0.982876212058823
9059 20 LAYING fBodyAccJerk-std()-X -0.986213883088235
9060 20 LAYING fBodyAccJerk-std()-Y -0.978451446764706
9061 20 LAYING fBodyAccJerk-std()-Z -0.985707806323529
9062 20 LAYING fBodyAccJerk-meanFreq()-X 0.116642082939706
9063 20 LAYING fBodyAccJerk-meanFreq()-Y 0.0212201874367647
9064 20 LAYING fBodyAccJerk-meanFreq()-Z 0.0284929205607353
9065 20 LAYING fBodyGyro-mean()-X -0.982619403529412
9066 20 LAYING fBodyGyro-mean()-Y -0.973120029558823
9067 20 LAYING fBodyGyro-mean()-Z -0.972278603529412
9068 20 LAYING fBodyGyro-std()-X -0.985154588529412
9069 20 LAYING fBodyGyro-std()-Y -0.973092518088235
9070 20 LAYING fBodyGyro-std()-Z -0.974995267058824
9071 20 LAYING fBodyGyro-meanFreq()-X -0.0430078509941176
9072 20 LAYING fBodyGyro-meanFreq()-Y -0.0784003340588235
9073 20 LAYING fBodyGyro-meanFreq()-Z 0.00832392052941177
9074 20 LAYING fBodyAccMag-mean() -0.952827071323529
9075 20 LAYING fBodyAccMag-std() -0.9418940855
9076 20 LAYING fBodyAccMag-meanFreq() 0.187758018548529
9077 20 LAYING fBodyBodyAccJerkMag-mean() -0.979695458088235
9078 20 LAYING fBodyBodyAccJerkMag-std() -0.979565196911765
9079 20 LAYING fBodyBodyAccJerkMag-meanFreq() 0.262706879425
9080 20 LAYING fBodyBodyGyroMag-mean() -0.969832241176471
9081 20 LAYING fBodyBodyGyroMag-std() -0.964205915441177
9082 20 LAYING fBodyBodyGyroMag-meanFreq() 0.0116918216382353
9083 20 LAYING fBodyBodyGyroJerkMag-mean() -0.981119820588235
9084 20 LAYING fBodyBodyGyroJerkMag-std() -0.981986152941177
9085 20 LAYING fBodyBodyGyroJerkMag-meanFreq() 0.199653647476471
9086 20 SITTING tBodyAcc-mean()-X 0.278045439090909
9087 20 SITTING tBodyAcc-mean()-Y -0.0147229305131818
9088 20 SITTING tBodyAcc-mean()-Z -0.108369634515152
9089 20 SITTING tBodyAcc-std()-X -0.983081858939394
9090 20 SITTING tBodyAcc-std()-Y -0.93612270469697
9091 20 SITTING tBodyAcc-std()-Z -0.929106396818182
9092 20 SITTING tGravityAcc-mean()-X 0.924454522424242
9093 20 SITTING tGravityAcc-mean()-Y 0.0733385412878788
9094 20 SITTING tGravityAcc-mean()-Z 0.151679135228788
9095 20 SITTING tGravityAcc-std()-X -0.985829034393939
9096 20 SITTING tGravityAcc-std()-Y -0.966983534242424
9097 20 SITTING tGravityAcc-std()-Z -0.935854966151515
9098 20 SITTING tBodyAccJerk-mean()-X 0.0746568393030303
9099 20 SITTING tBodyAccJerk-mean()-Y 0.00597430268636364
9100 20 SITTING tBodyAccJerk-mean()-Z 0.00160134859924242
9101 20 SITTING tBodyAccJerk-std()-X -0.982078229242424
9102 20 SITTING tBodyAccJerk-std()-Y -0.970896863484848
9103 20 SITTING tBodyAccJerk-std()-Z -0.976522488787879
9104 20 SITTING tBodyGyro-mean()-X -0.036405928969697
9105 20 SITTING tBodyGyro-mean()-Y -0.0650689347121212
9106 20 SITTING tBodyGyro-mean()-Z 0.0642882138333333
9107 20 SITTING tBodyGyro-std()-X -0.976309017121212
9108 20 SITTING tBodyGyro-std()-Y -0.960104508636364
9109 20 SITTING tBodyGyro-std()-Z -0.945771803484848
9110 20 SITTING tBodyGyroJerk-mean()-X -0.0959970816060606
9111 20 SITTING tBodyGyroJerk-mean()-Y -0.0407299244348485
9112 20 SITTING tBodyGyroJerk-mean()-Z -0.0465835149090909
9113 20 SITTING tBodyGyroJerk-std()-X -0.977414910909091
9114 20 SITTING tBodyGyroJerk-std()-Y -0.979684097272727
9115 20 SITTING tBodyGyroJerk-std()-Z -0.979742084090909
9116 20 SITTING tBodyAccMag-mean() -0.952738043030303
9117 20 SITTING tBodyAccMag-std() -0.937764028181818
9118 20 SITTING tGravityAccMag-mean() -0.952738043030303
9119 20 SITTING tGravityAccMag-std() -0.937764028181818
9120 20 SITTING tBodyAccJerkMag-mean() -0.978774578333333
9121 20 SITTING tBodyAccJerkMag-std() -0.972537871515151
9122 20 SITTING tBodyGyroMag-mean() -0.939574435606061
9123 20 SITTING tBodyGyroMag-std() -0.941069909848485
9124 20 SITTING tBodyGyroJerkMag-mean() -0.983010276060606
9125 20 SITTING tBodyGyroJerkMag-std() -0.97507615
9126 20 SITTING fBodyAcc-mean()-X -0.981203064242424
9127 20 SITTING fBodyAcc-mean()-Y -0.945198619242424
9128 20 SITTING fBodyAcc-mean()-Z -0.947597457121212
9129 20 SITTING fBodyAcc-std()-X -0.98397837530303
9130 20 SITTING fBodyAcc-std()-Y -0.935031700454545
9131 20 SITTING fBodyAcc-std()-Z -0.924947175454545
9132 20 SITTING fBodyAcc-meanFreq()-X -0.0618890358893939
9133 20 SITTING fBodyAcc-meanFreq()-Y -0.00500928635151515
9134 20 SITTING fBodyAcc-meanFreq()-Z 0.00873886492424242
9135 20 SITTING fBodyAccJerk-mean()-X -0.982243603030303
9136 20 SITTING fBodyAccJerk-mean()-Y -0.971158287575758
9137 20 SITTING fBodyAccJerk-mean()-Z -0.973211461363636
9138 20 SITTING fBodyAccJerk-std()-X -0.983565760757576
9139 20 SITTING fBodyAccJerk-std()-Y -0.972776577272727
9140 20 SITTING fBodyAccJerk-std()-Z -0.978458923030303
9141 20 SITTING fBodyAccJerk-meanFreq()-X 0.136601130674242
9142 20 SITTING fBodyAccJerk-meanFreq()-Y -0.124408290681364
9143 20 SITTING fBodyAccJerk-meanFreq()-Z -0.0831229746409091
9144 20 SITTING fBodyGyro-mean()-X -0.969913284393939
9145 20 SITTING fBodyGyro-mean()-Y -0.964643068787879
9146 20 SITTING fBodyGyro-mean()-Z -0.950963363939394
9147 20 SITTING fBodyGyro-std()-X -0.978433538484848
9148 20 SITTING fBodyGyro-std()-Y -0.958015696363636
9149 20 SITTING fBodyGyro-std()-Z -0.949176822121212
9150 20 SITTING fBodyGyro-meanFreq()-X -0.0327018882469697
9151 20 SITTING fBodyGyro-meanFreq()-Y -0.314720986151515
9152 20 SITTING fBodyGyro-meanFreq()-Z -0.144654837851515
9153 20 SITTING fBodyAccMag-mean() -0.946913451666667
9154 20 SITTING fBodyAccMag-std() -0.942151231515152
9155 20 SITTING fBodyAccMag-meanFreq() 0.0408663540363636
9156 20 SITTING fBodyBodyAccJerkMag-mean() -0.971730462575758
9157 20 SITTING fBodyBodyAccJerkMag-std() -0.972597744242424
9158 20 SITTING fBodyBodyAccJerkMag-meanFreq() 0.22971324275
9159 20 SITTING fBodyBodyGyroMag-mean() -0.953399068181818
9160 20 SITTING fBodyBodyGyroMag-std() -0.943725755909091
9161 20 SITTING fBodyBodyGyroMag-meanFreq() -0.174980134954545
9162 20 SITTING fBodyBodyGyroJerkMag-mean() -0.976108353787879
9163 20 SITTING fBodyBodyGyroJerkMag-std() -0.975226588333333
9164 20 SITTING fBodyBodyGyroJerkMag-meanFreq() 0.13363534380303
9165 20 STANDING tBodyAcc-mean()-X 0.278076904657534
9166 20 STANDING tBodyAcc-mean()-Y -0.0180695049161644
9167 20 STANDING tBodyAcc-mean()-Z -0.100402759931507
9168 20 STANDING tBodyAcc-std()-X -0.967209961232877
9169 20 STANDING tBodyAcc-std()-Y -0.87541041109589
9170 20 STANDING tBodyAcc-std()-Z -0.913142481643836
9171 20 STANDING tGravityAcc-mean()-X 0.911231752465753
9172 20 STANDING tGravityAcc-mean()-Y -0.305938716712329
9173 20 STANDING tGravityAcc-mean()-Z 0.0708655286023288
9174 20 STANDING tGravityAcc-std()-X -0.981916942054795
9175 20 STANDING tGravityAcc-std()-Y -0.957462721369863
9176 20 STANDING tGravityAcc-std()-Z -0.942437325616438
9177 20 STANDING tBodyAccJerk-mean()-X 0.0763556159315068
9178 20 STANDING tBodyAccJerk-mean()-Y 0.0116930221630137
9179 20 STANDING tBodyAccJerk-mean()-Z -0.00613681937487671
9180 20 STANDING tBodyAccJerk-std()-X -0.959528332191781
9181 20 STANDING tBodyAccJerk-std()-Y -0.935605650958904
9182 20 STANDING tBodyAccJerk-std()-Z -0.958936310958904
9183 20 STANDING tBodyGyro-mean()-X -0.0241335049573973
9184 20 STANDING tBodyGyro-mean()-Y -0.0698308923617808
